DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD201800000492,BDGE7SFL,BD,2018,492,BD2017DHS,27089.08008,22473.33203,28009.17773,30917.30078,33444.56641,48.39295578,41.01628494,46.59031677,50.89299011,53.22467804,27.85768127,27.67234802,27.44725227,27.67543983,27.37002182,9.693692207,9.630078316,9.998827934,9.780975342,9.592028618,10,13.90332031,0.295651138,0.278300136,0.333086461,0.354266882,0.320055276,0,0,0,0,0,39.68626785,10,57.67370605,24.73137283,24.53993797,24.42458534,24.60600662,24.39468002,222.5097046,809.1243286,279.5974731,0.094156198,30.71942139,30.31025887,31.06985092,31.80836296,30.31151772,30.44790268,25.43632889,26.23417282,26.77554893,25.39348984,25.62528992,20.6165657,21.43977165,21.80953407,20.53054047,20.85587502,0.399022579,21.60506248,21.40752602,21.40191841,21.53657341,21.41933632,3.376389027,3.374580383,3.426953077,3.300260544,3.295211315,163.3934479,138.4127502,159.6628265,167.9601288,175.3865662,1899.143555,1877.272095,1466.799072,1754.646484,1892.549316,17.43531799,20.49039841,25.27870369,28.09856796,28.79867363,28.82352829,28.5946312,28.82008553,28.66885567,27.31335449,23.3295517,18.81303215,5.688476563,3407.711182,2818.425537,2821.633545,3158.345215,3156.113037,23291.87305,25311.30664,26730.79688,28181.40625,29539.36719,1188.783081,1291.852051,1364.300781,1438.337769,1507.645996,6.555970669,6.747638702,6.963675976,6.604746819,6.717948437
BD201800000493,BDGE7SFL,BD,2018,493,BD2017DHS,119582.9063,122854.6328,137128,175334.1875,185727.5469,47.60577774,40.40604782,47.40523911,50.40725327,53.63877487,28.18970108,27.95253754,28.03599548,28.46832085,27.63819122,9.66990757,9.660691261,10.02350998,9.786820412,9.591304779,10,21.91992188,0.311350107,0.311194211,0.307563245,0.330439568,0.346528977,0,0,0,0,0,72.2755661,10,80.09490967,24.89003944,24.55815697,24.36239815,24.91761971,24.4874115,181.6373901,817.1015015,202.174469,0.605750442,29.59303284,30.20221519,30.95768166,31.72115135,30.15732193,30.30732155,25.33337784,26.1087532,26.6764183,25.24133492,25.48786163,20.53230667,21.29699135,21.69764137,20.37050056,20.71601677,4.486876965,21.59037971,21.1637764,20.68880081,21.36692238,21.33662987,3.373249531,3.369849682,3.4486835,3.274233341,3.267375708,160.5861664,136.162323,163.485672,165.045105,175.2580261,1963.685547,1799.032471,1439.779297,1738.884644,2090.276367,17.71512794,20.3311348,25.03303528,28.16196823,28.43618202,28.84155655,28.66346359,28.89427567,28.40134048,26.97775459,23.08822823,18.9772377,0.235351563,14539.15723,13075.83496,13970.01367,14974.33496,14553.80859,57294.20703,61686.68359,64544.51563,67418.75,70014.78906,2934.954346,3159.963379,3306.358887,3453.594482,3586.579102,6.310749054,6.649522305,6.950760841,6.612823963,6.640785217
BD201800000494,BDGE7SFL,BD,2018,494,BD2017DHS,49251.60547,68633.76563,58789.33203,87630.28906,94859.39063,46.7689209,39.91579056,46.59572601,49.75284576,52.97136307,28.20993042,28.01965904,28.05872917,28.43416595,27.72507477,9.711806297,9.697525978,10.05993938,9.82348156,9.630338669,10,20.51074219,0.311099052,0.325087845,0.320523262,0.365691304,0.368929327,0,0,0,0,0,51.91693115,10,80.09490967,24.90225601,24.53196907,24.34943199,24.87342072,24.54350662,256.1899414,2131.226074,281.910675,0.512775242,52.16927719,30.23980141,30.99266434,31.75407982,30.18967056,30.34036446,25.34960938,26.12469673,26.69071198,25.25507927,25.50160599,20.52799606,21.29513931,21.69414139,20.36618996,20.71002579,0.70866853,21.59458351,21.04428101,20.6401329,21.31267357,21.36193657,3.381032944,3.377604246,3.456293344,3.277040005,3.272092104,158.1272583,134.8197479,161.0484772,163.0420685,173.327179,1928.431274,1769.599976,1391.247681,1703.123901,2064.599365,17.58187103,20.3015461,24.98996544,27.99498367,28.42372513,28.83186531,28.65878487,28.89729691,28.39687157,26.8626976,23.03920937,18.94402885,4.697265625,7127.640625,7304.924316,6480.879883,7484.024414,7433.283203,35205.26563,37904.28906,39660.32422,41426.4375,43021.61328,1803.425537,1941.685791,2031.640503,2122.111328,2203.825928,6.23526907,6.591449261,6.900512218,6.580902576,6.59077692
BD201800000495,BDGE7SFL,BD,2018,495,BD2017DHS,62807.77734,49537.48828,68156.79688,65874.74219,74059.6875,48.17686081,40.61691284,47.55748367,50.58062363,53.8220253,27.89556885,28.00009155,28.00436592,28.36465836,27.61959839,9.646528244,9.630425453,9.992665291,9.765234947,9.563585281,10,20.49902153,0.320290715,0.308486998,0.311536998,0.338449478,0.331687689,0,0,0,0,0,62.22547913,10,80.09490967,24.75003815,24.60122108,24.33583641,24.84250259,24.45934486,209.6772919,1174.643799,204.4989929,0.698899746,30.79753304,30.20586014,30.95889854,31.72543526,30.16415024,30.31276131,25.34848213,26.12721443,26.69505119,25.25863838,25.50655365,20.55933189,21.32847214,21.73276901,20.39891434,20.74917603,1.941216469,21.60450745,21.20235062,20.66730881,21.32034683,21.29909134,3.37191844,3.368923664,3.446310759,3.276605844,3.2707901,162.4484406,136.8352966,163.8978729,165.7327728,176.0405426,1961.185181,1820.162231,1443.624634,1737.896362,2087.082764,17.73426247,20.26924133,25.02106857,28.10525894,28.46407509,28.80053139,28.60539246,28.88591576,28.40021515,26.91358376,23.01759911,18.90845299,1.973632813,5699.736816,5272.442871,4823.942383,5626.002441,5803.395996,23988.21289,25827.27734,27023.80859,28227.20703,29314.12891,1228.407227,1322.583496,1383.856445,1445.481079,1501.140991,6.371015549,6.688376427,6.972994804,6.614791393,6.670073509
BD201800000496,BDGE7SFL,BD,2018,496,BD2017DHS,63004.4375,47694.57813,75406.40625,48065.76172,52531.45703,47.34827042,40.12841034,46.74022675,49.92284775,53.15753555,28.01515198,28.19698334,28.1775341,28.57488632,27.75011063,9.688889503,9.666970253,10.02868938,9.801953316,9.602560997,10,21.19238281,0.313878775,0.306046009,0.311240107,0.330353111,0.337558717,0,0,0,0,0,49.60173035,10,80.09490967,24.83454514,24.67878532,24.31589127,24.96246147,24.51607895,240.2367249,1436.935059,206.3949585,0.578658283,48.03384018,30.24258041,30.99266434,31.75685692,30.19522667,30.34453201,25.36349869,26.14205742,26.70807266,25.27105141,25.51896667,20.55368996,21.32569504,21.72816849,20.3932724,20.74197006,2.243555784,21.6539402,21.16058922,20.45425034,21.35003471,21.28204536,3.379644156,3.376909733,3.454210043,3.279123306,3.275564194,160.0203247,135.510025,161.4505615,163.7031708,174.1209259,1942.748901,1798.91687,1422.684204,1722.267822,2062.807617,17.66025162,20.30626106,25.01978683,28.12359428,28.48618126,28.8249321,28.62446404,28.89152718,28.40021515,26.87975311,23.02760124,18.92373848,1.19140625,5488.055176,5076.295898,5004.673828,4105.034668,4116.420898,27486.88867,29594.17969,30965.22266,32344.13672,33589.58594,1407.57019,1515.482056,1585.691528,1656.303955,1720.081909,6.294505119,6.630060673,6.922734261,6.583749771,6.619040489
BD201800000497,BDGE7SFL,BD,2018,497,BD2017DHS,24134.85742,27541.49219,27832.74609,33718.64453,35664.375,52.23105621,43.57445526,53.28585052,54.95833206,58.35499191,26.96130562,26.81453705,27.00266266,26.75297546,26.02942848,9.433795929,9.483608246,9.850593567,9.580570221,9.389222145,5,19.30273438,0.303103894,0.301451057,0.329410642,0.349495441,0.320347458,0,0,0,0,0,49.39704132,10,63.87641525,23.88864517,23.80840874,23.1948452,23.73311996,23.49499893,379.8380127,1133.893921,716.4023438,0.623831451,29.94912529,29.87652016,30.65837669,31.42254066,29.85593224,30.00593185,25.12851524,25.89417076,26.47225189,25.04619598,25.2871685,20.44272423,21.17476845,21.5719471,20.27536201,20.61671066,0.10426414,20.81598473,20.80228043,19.38702965,20.71326447,20.96056938,3.315610647,3.3142941,3.40076685,3.2388165,3.216681242,173.1778412,144.4185638,181.2127533,177.9999695,187.7094116,2290.626221,1998.660278,1633.249756,1948.501953,2189.623047,17.95107269,20.20860481,24.85564232,27.71759796,28.08529091,28.48283386,28.53020859,28.80090332,28.31502533,27.00948524,23.0371933,19.09301949,8.486328125,2792.90625,2938.982666,2615.335693,2886.601074,2801.463379,25369.14453,27310.04297,28571.07422,29839.02344,30983.52734,1322.598633,1423.785645,1489.528442,1555.631958,1615.299683,6.661165714,6.9557724,7.263677597,6.870879173,6.911410332
BD201800000498,BDGE7SFL,BD,2018,498,BD2017DHS,12377.16016,12345.87012,14768.08789,13908.28516,13802.06152,44.89878464,39.18209076,46.5226059,49.22064972,52.37928772,27.68060875,27.23221016,27.21046829,27.1896534,27.07553291,9.821195602,9.843576431,10.20719051,9.941319466,9.766478539,5,20.8671875,0.321033269,0.353333741,0.356503248,0.366594553,0.386124134,0,0,0,0,0,38.71114349,10,94.25035858,24.64128113,24.16353798,23.7068615,23.85126686,23.94263077,246.7340698,1523.94043,281.1195068,0.064127967,25.03567505,30.27394485,31.0371685,31.79195595,30.23339272,30.37737274,25.33297157,26.08978653,26.66034508,25.24082756,25.47187614,20.45274925,21.19359207,21.58476639,20.2920723,20.61089516,0.280014992,21.60194969,21.09486389,20.20325851,20.51288223,20.80972862,3.389583349,3.383188725,3.462558031,3.294155121,3.261530638,152.1881714,132.5604095,161.0872192,162.1404572,170.8366547,2085.399658,1788.024658,1503.008545,1847.6073,2164.240479,17.40148926,20.0485363,24.81894493,27.8507328,28.32076454,28.78097725,28.70161819,28.89999962,28.40082359,26.73138809,22.87246323,18.87918091,17.11425781,1317.286377,1193.828491,1264.220459,1070.242065,970.1496582,13514.75195,14228.24609,14557.33398,14868.45117,15098.62402,693.2439575,729.8428955,746.7235718,762.6824341,774.4892578,6.143023491,6.426034451,6.749884129,6.429112911,6.461167336
BD201800000499,BDGE7SFL,BD,2018,499,BD2017DHS,65824.35156,84277.82031,91072.22656,121580.3594,130631.4453,41.78302383,36.68671036,41.48670959,45.31311417,48.09571838,27.83438683,27.44312477,27.95531273,27.60552216,27.0420475,10.0779953,10.02656269,10.38111973,10.15937519,9.976693153,10,16.89550781,0.279354542,0.26662448,0.283075005,0.312508851,0.310486346,0,0,0,0,0,65.91686249,9,83.89070892,24.33429527,24.50932312,24.4099865,24.65161514,24.20261765,179.5914917,2255.481934,627.2009888,1.316054225,30.99123383,30.60325623,31.34466171,32.09322739,30.55156326,30.69739723,25.53450584,26.31067848,26.87148476,25.44921875,25.68020821,20.52526093,21.31809998,21.71210861,20.39218712,20.72070313,1.919904113,20.83420372,21.57552147,20.86465836,21.69770813,21.36318779,3.445833445,3.445052147,3.5078125,3.340104103,3.323307276,143.977356,126.3876343,145.5276031,151.3505249,159.836853,1731.498779,1651.748047,1297.938965,1577.12146,2024.341919,17.74867058,20.15005493,25.11682701,28.35560417,28.70120811,29.13397217,28.81493187,28.93605042,28.65367317,27.18205261,23.00198936,18.95972443,2.295898438,7263.577148,8366.37793,8924.740234,9642.78125,9487.737305,27638.98047,29207.12695,29994.58594,30750.36719,31343.35547,1415.358643,1495.661499,1535.986328,1574.688965,1605.055176,6.041119576,6.196315289,6.464791775,6.242148399,6.177200317
BD201800000500,BDGE7SFL,BD,2018,500,BD2017DHS,15451.76172,15617.71875,18071.39648,16470.42383,17598.30078,41.45090103,36.76166916,42.9580307,45.83062744,49.01554871,27.83383369,27.74561882,28.03336143,27.37516212,26.81114388,10.11170483,10.10191059,10.45695877,10.22465324,10.04541397,5,21.45019531,0.308528155,0.314212501,0.326138556,0.35904938,0.349906832,0,0,0,0,0,42.68275452,9,87.57878876,24.15030098,24.46448898,24.27684402,23.92546654,23.90458298,240.4516907,1712.800171,440.7557983,0.077173248,47.50149536,30.57232475,31.31101036,32.0576973,30.53987312,30.6597805,25.48690796,26.23469353,26.80224228,25.40240097,25.61076355,20.46061897,21.20910072,21.60073853,20.31521988,20.61436653,0.142856345,20.46676636,21.18335724,20.52032852,20.47577095,20.99802399,3.439583302,3.439207315,3.507928371,3.361747742,3.29741025,142.573822,126.4310074,150.6936951,154.0710144,161.6243744,1780.984131,1702.056152,1308.979004,1581.864746,2028.660278,17.42402267,20.02305794,24.89417076,28.10723877,28.61712837,29.03050995,28.80342484,28.92742157,28.45149422,26.73054123,22.6390152,18.76836395,23.52929688,1528.961548,1550.392944,1355.365601,1306.302124,1278.161377,12225.9043,12919.5625,13267.88867,13602.20313,13864.50684,627.1321411,662.713562,680.5811157,697.7298584,711.1848145,6.018903255,6.063557625,6.321365356,5.945895195,6.114153385
BD201800000501,BDGE7SFL,BD,2018,501,BD2017DHS,14589.4541,17813.05859,15884.5,19306.55078,20213.04492,41.20173645,35.79358673,38.34077072,44.05150223,45.66290665,28.9998455,29.15835762,29.41505051,28.60600662,28.25307274,10.42709827,10.29566002,10.66563988,10.46286201,10.2874136,10,15.54296875,0.302224129,0.33525452,0.350558221,0.367667466,0.357299834,0,0,0,0,0,57.32727432,10,37.58099365,24.84965897,24.5087471,24.57556725,24.44939232,24.32987976,117.2826614,1764.166748,552.9224243,1.152234912,8.01742363,30.91345596,31.63663292,32.3799057,30.89807701,31.02358246,25.67654991,26.4763031,27.01105309,25.63787651,25.85138893,20.48635674,21.3409729,21.71426582,20.435215,20.73616982,0.200518563,20.69947243,19.85913849,19.73608398,20.29277802,20.40668678,3.480526686,3.489236116,3.50555563,3.386024475,3.362123966,143.4037476,124.8922806,134.4057007,149.1594696,153.524353,1705.179077,1732.240234,1342.618164,1612.522705,1901.21228,17.19342613,20.44303322,25.44543839,28.99450684,29.28114319,29.18433762,28.78503799,28.90791512,28.51808929,26.94101334,23.10678291,18.79106712,5.018554688,1770.040649,1858.307129,1522.57019,1613.560547,1550.042969,14439.96484,15499.50391,16168.0127,16836.38672,17431.26563,736.0267944,790.0330811,824.1080322,858.1760254,888.4979248,6.169639587,6.238537312,6.441527843,6.300966263,6.22243166
BD201800000502,BDGE7SFL,BD,2018,502,BD2017DHS,18504.49414,22333.23242,28242.41406,19364.58398,21472.19922,43.22058868,37.30989075,41.1753273,45.96331024,48.35415268,28.09959602,27.74200249,28.72500038,27.92997742,27.01239014,10.0999136,10.00293732,10.36592865,10.16037369,9.973669052,10,12.97167969,0.255109608,0.250412166,0.283462077,0.292900234,0.279725701,0,0,0,0,0,41.1496315,10,61.53948212,25.1000843,24.76221848,25.21313667,24.80573273,24.61792564,154.9320374,582.1251831,296.1100159,0.308966994,8.893616676,30.62709808,31.35671425,32.10800171,30.5821476,30.72387123,25.54676056,26.34175301,26.8874855,25.47641754,25.71030045,20.52718544,21.35377693,21.74207115,20.42177391,20.75020218,0.415168673,22.10057068,21.78243637,21.70127487,21.68148994,22.22346115,3.440321207,3.444835186,3.488483906,3.339684725,3.330208302,148.6927032,128.5264435,143.6394653,153.5029602,161.0294037,1763.641724,1825.822998,1329.144043,1662.685425,1845.4021,17.57951546,20.34423828,25.45567894,28.85127831,28.91889381,29.09830093,28.72380638,28.92522621,28.58435249,27.29393578,23.25342941,18.97925949,10.58007813,1978.094116,2329.864258,2180.161865,1618.410645,1646.601563,12479.14844,13394.8125,13972.54395,14550.15918,15064.25879,637.338562,684.1035767,713.6096802,743.1098022,769.3660278,6.145053387,6.343450546,6.597296238,6.385150433,6.32801342
BD201800000503,BDGE7SFL,BD,2018,503,BD2017DHS,31367.20703,39268.75,33291.94922,40164.47656,44379.44922,34.17704773,30.45159149,33.8391304,38.58859634,39.88871765,29.39866638,28.9481945,29.13739586,28.14111137,28.1167202,10.76610279,10.6759119,11.03927994,10.84266567,10.66310787,10,27.854496,0.273775399,0.292429507,0.296585262,0.310952067,0.347534597,0,0,0,0,0,71.88702393,9,36.40537262,24.73642921,24.8412323,24.68383026,24.31068802,24.12878036,181.5548096,575.385498,1184.980591,0.188985094,15.16389942,31.31189346,32.00798798,32.7317276,31.27252579,31.37938499,25.89791679,26.64418411,27.19127655,25.83142281,26.02695274,20.54578972,21.33207512,21.69244766,20.42986107,20.71627617,0.793078482,20.07419395,20.7342701,20.23026466,20.48026466,20.14084244,3.572048664,3.544097185,3.578906298,3.45004344,3.408767462,122.082077,107.9233932,121.1070786,133.1323395,135.9713593,1540.001953,1599.45752,1291.186279,1572.106689,1954.165649,17.66592026,20.35718155,25.3749733,29.1097126,29.88344574,29.67921829,29.02264595,28.97234726,28.76480293,27.06702995,22.70469284,18.82044411,3.821289063,4264.418945,4689.793457,3735.577393,3908.430664,3994.678467,22017.83789,23989.05859,25400.30859,26848.39258,28215.34961,1136.607788,1238.366333,1311.21814,1385.971313,1456.536499,5.886245251,5.781961441,6.058667183,6.110255718,5.83636713
BD201800000504,BDGE7SFL,BD,2018,504,BD2017DHS,20844.1543,25606.06641,29444.59766,23839.50195,25700.42188,33.06444931,29.48041344,33.3312645,37.75152206,39.01023865,28.93039322,28.48336792,28.26458359,27.95142365,27.48565483,10.92343807,10.84809017,11.20742226,11.02339458,10.82717037,10,25.18164063,0.29063201,0.318976045,0.337563008,0.35250017,0.374441743,0,0,0.002907986,0,0,44.98779297,9,32.89796448,24.44521713,24.56606293,24.38102531,24.16807938,24.00252151,145.3590546,377.9714355,897.0441284,0.235765308,7.398519993,31.25790024,31.9450531,32.67079163,31.21362877,31.29991341,25.76640701,26.49353409,27.04253387,25.68281174,25.86840248,20.33446121,21.09696198,21.46336746,20.19023514,20.47274399,0.576563537,19.96004105,20.64875984,20.49746513,20.38473511,20.51939011,3.565928936,3.535633802,3.577647686,3.441579819,3.387586832,117.9054718,104.2319412,119.2475281,129.9248657,132.1505737,1542.374634,1551.643799,1276.936035,1614.250732,1965.918335,17.48336411,20.2544632,25.39569473,29.23359489,29.89308548,29.57493019,29.03095627,29,28.77371025,27.11655617,22.63911819,18.7804451,8.744140625,2780.309814,3058.544434,2882.741211,2320.209961,2313.75,21007.08789,22888.31836,24235.3418,25617.5625,26922.42773,1074.666016,1170.904663,1239.814819,1310.525513,1377.278809,5.849166393,5.702790737,6.012048244,6.103914738,5.846488476
BD201800000505,BDGE7SFL,BD,2018,505,BD2017DHS,16784.83398,18269.9375,18698.2168,20746.80859,21852.20117,46.34220123,39.72262955,43.82089996,49.27360535,50.91581726,27.90931702,27.95135307,27.53877831,28.08989716,27.63261604,9.894791603,9.788412094,10.15716171,9.946224213,9.770703316,10,12.30761623,0.259277821,0.23202917,0.24702239,0.302145839,0.307869524,0,0,0,0,0,44.63973236,10,55.3481369,24.83534622,24.83114433,24.80406761,24.61721992,24.49595833,160.9377289,717.7033081,463.3554993,0.646215856,14.28348827,30.48489571,31.22500038,31.95052147,30.47786522,30.61132813,25.51106834,26.31184959,26.8358078,25.4765625,25.70013046,20.59010506,21.43658829,21.79335976,20.53164101,20.84062576,0.24403578,21.76137543,21.7109375,22.06935692,21.14454651,21.35930061,3.402473927,3.40625,3.440234423,3.325520992,3.317838669,157.6781311,135.3052063,150.7541809,163.8604126,168.9304657,1757.436401,1883.936768,1411.310791,1733.307983,1956.514648,17.32619667,20.52802277,25.71685791,28.8633709,29.0516758,29.05451775,28.69910622,28.89969635,28.76099396,27.53251648,23.47527313,18.94339371,9.579101563,2281.73877,2167.184326,2239.35083,1992.630615,1934.095581,15733.99219,17169.02539,18207.04688,19274.66406,20287.19141,801.7232056,874.8450928,927.7373047,982.1376343,1033.730835,6.460898399,6.606431961,6.813450336,6.538111687,6.588554382
BD201800000506,BDGE7SFL,BD,2018,506,BD2017DHS,35976.17188,50504.82422,36625.32813,57389.17578,64923.51172,43.82774353,37.71017075,40.29300308,47.02754974,47.70909882,28.44618607,28.54641342,29.13626099,28.21928215,28.1522274,10.24293995,10.09003162,10.45322609,10.26265907,10.09176826,10,15.70703125,0.306073606,0.308426917,0.34810248,0.319777906,0.34134993,0,0,0,0,0,75.70217896,10,48.36474228,24.7612896,24.88247299,24.89282036,24.63504791,24.65076256,142.4556122,1707.735596,821.6317749,0.979667902,8.717489243,30.77934074,31.47592735,32.19774246,30.74406815,30.87405968,25.6288929,26.41809845,26.92816925,25.58397102,25.80499268,20.53640175,21.38589478,21.74451637,20.48141098,20.78229141,1.865380883,21.07639503,21.21853065,20.64937782,21.05081558,21.14929771,3.441131353,3.456249952,3.471021414,3.355150461,3.349551439,150.8170166,130.3357697,139.8578796,157.7844849,159.8040771,1639.794434,1901.439575,1381.310547,1593.158813,1803.271606,17.35018158,20.62195206,25.67816734,29.03458214,29.42782021,29.23994064,28.77635956,28.92100143,28.61960602,27.17922783,23.37068176,19.02432442,2.8515625,5284.524414,5990.893555,4533.991699,5511.952637,5746.253418,27432.79883,29934.83203,31744.66211,33606.09375,35371.46875,1396.016113,1523.340942,1615.440674,1710.16626,1800.003662,6.307866096,6.400274754,6.595880985,6.438921928,6.391077518
BD201800000507,BDGE7SFL,BD,2018,507,BD2017DHS,21509.57031,21438.8125,30449.63867,35301.60156,37749.43359,45.10062027,38.81476974,41.66116333,48.64261627,48.99626541,28.6184082,28.38555527,28.57753563,28.87947845,27.78402328,10.07326412,9.923914909,10.28780365,10.08763027,9.92842865,10,12.78320313,0.237801313,0.266895145,0.281308502,0.283920497,0.320349693,0,0,0,0,0,53.63011932,10,37.11125565,24.96701622,24.83234596,24.55962181,24.90218353,24.5518837,88.8443985,1392.279419,303.4850159,1.093643427,9.933802605,30.67205048,31.36875153,32.07378387,30.64956665,30.77530479,25.60716248,26.39006042,26.88971329,25.57691002,25.78823853,20.5987854,21.44483566,21.78598022,20.56193733,20.84687614,0.336917669,21.31562614,21.27913857,20.54170799,20.9248867,21.3197422,3.423741341,3.436111212,3.453689337,3.344618082,3.33719635,154.4128571,133.3718719,143.8847198,162.690979,163.5101624,1655.560791,1868.688599,1366.184448,1679.142944,1833.184082,17.47505188,20.72893715,25.54481697,29.03284454,29.39130974,29.1240654,28.76389694,28.91880035,28.69354439,27.38414574,23.49961662,19.17783546,5.115234375,2571.889648,2543.076904,2906.84375,3390.548096,3341.128662,22112.54883,24129.34375,25588.17969,27088.60938,28511.61328,1124.54834,1227.11377,1301.303833,1377.609131,1449.976929,6.438910484,6.530268669,6.703927517,6.513328552,6.528337479
BD201800000508,BDGE7SFL,BD,2018,508,BD2017DHS,19810.93359,19841.00977,21149.23828,22634.66211,25428.38086,38.72512817,34.23986053,36.77695465,42.00675964,43.80421829,28.06834793,27.55003548,29.52191353,27.63698006,27.61441422,10.5415802,10.43059921,10.79613781,10.58502579,10.41440964,10,17.015625,0.280265927,0.301536441,0.309533507,0.315548599,0.325272232,0,0,0,0,0,39.68964767,9,69.40647125,24.67823601,24.49065971,25.3928833,24.59699249,24.4001236,150.6228027,899.0310669,905.7212524,0.130871221,14.72221184,31.03485298,31.76597404,32.50811768,31.02474022,31.14956665,25.74375153,26.53272629,27.08042526,25.70373344,25.90937614,20.49327278,21.33537292,21.71197891,20.43971443,20.73515701,0.125169754,21.28812599,21.43128395,21.26385307,21.55700684,21.18583298,3.510807276,3.516015768,3.540798664,3.402994871,3.376736164,135.9564819,120.3878937,130.2197876,142.9487915,147.9152832,1423.891357,1544.954712,1133.039063,1453.50415,1825.272095,17.386549,20.29705238,25.52771759,28.97879601,29.0730381,29.26774597,28.85800934,28.96980286,28.66058159,27.2538166,23.12149429,18.8618679,22.32226563,2085.749268,1895.088257,1892.173096,1733.873169,1789.997925,17436.30664,18823.81445,19749.12891,20684.33789,21538.88086,892.3786621,963.3903809,1010.747375,1058.610718,1102.345703,6.048884392,6.063901901,6.253927708,6.150242805,6.02121973
BD201800000509,BDGE7SFL,BD,2018,509,BD2017DHS,66953.97656,58613.42578,84578.375,78632.79688,82277.07813,37.27586365,32.98828125,35.10654831,40.70425415,42.18944931,28.81840897,28.04694557,29.07423592,28.25060272,27.81409836,10.71199417,10.58603954,10.95380497,10.74619484,10.58220482,10,18.06347847,0.232011542,0.23583293,0.254908562,0.271489471,0.268674314,0,0,0,0,0,69.60794067,9,27.32004738,24.84905815,24.40953064,24.8597393,24.6095295,24.57230377,37.05007172,119.987793,140.7492218,0.281952143,3.418113947,31.21316719,31.93020821,32.66326904,31.20429802,31.31914139,25.83634377,26.61860657,27.15962029,25.80202675,25.99680328,20.50117302,21.34416962,21.70946312,20.45810318,20.73693657,2.317473412,20.87970734,20.77211761,20.64524269,20.96846008,21.33051109,3.544039488,3.539930582,3.557957172,3.429846764,3.396151781,132.1071472,116.7762299,124.9075928,139.6093597,143.2817688,1328.45813,1503.52832,1071.512573,1428.498413,1744.551147,17.62916946,20.52153778,25.66538429,29.27196312,29.76332664,29.46051598,28.99363327,29,28.7894516,27.45053673,23.19688225,19.07234383,4.755859375,5600.286621,5598.384766,6036.149414,6023.473633,5791.788574,57539.55859,62118.3125,65171.83594,68258.01563,71077.99219,3583.410156,3868.562744,4058.728027,4250.927246,4426.547852,6.018867016,6.006336689,6.174170971,6.110122681,5.983085632
